,seance_ID,groupe_ID,file_ID,messageID,role,utterance_num,message,forme,ton,content,nature,formv2
782,2,15,376c5922-6641-4bec-bc12-0415e6555a2f,821,Driver,0,Après tu peux leave stv sah,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
783,2,15,376c5922-6641-4bec-bc12-0415e6555a2f,822,Navigator,0,t'inquiète ,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
784,2,15,376c5922-6641-4bec-bc12-0415e6555a2f,823,Driver,0,Asy j'v me taille perso,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
785,2,15,376c5922-6641-4bec-bc12-0415e6555a2f,824,Driver,0,Force à nous pour AO demain !,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
786,2,15,376c5922-6641-4bec-bc12-0415e6555a2f,825,Navigator,0,azy ay ah ouii force nous hein,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
787,2,16,3b03be77-faa2-4772-bcca-a9bf637af8e7,826,Navigator,0,J'ai 19%,negativeSentence,positiveTone,relatedToProgramming_notRelatedToTask,taskKnowledge,neutral
788,2,20,4510087c-06c2-405d-9664-1f249efa6250,827,Driver,0,c qui?,question,neutral,notRelatedToProgramming_Other,noFeedback,question
789,2,20,4510087c-06c2-405d-9664-1f249efa6250,828,Navigator,0,toi t qui ? ,question,neutral,notRelatedToProgramming_Other,noFeedback,question
790,2,20,4510087c-06c2-405d-9664-1f249efa6250,829,Driver,0,jsuis le gars en t-shirt a coté du gars en violet,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
791,2,20,4510087c-06c2-405d-9664-1f249efa6250,830,Navigator,0,moi je suis le gars tout devant ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
792,2,20,4510087c-06c2-405d-9664-1f249efa6250,831,Driver,0,quentin c toi?,question,neutral,notRelatedToProgramming_Other,noFeedback,question
793,2,20,4510087c-06c2-405d-9664-1f249efa6250,832,Navigator,0,nn moi c balthazar ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
794,2,20,4510087c-06c2-405d-9664-1f249efa6250,833,Driver,0,ok,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
795,2,20,4510087c-06c2-405d-9664-1f249efa6250,834,Driver,0,tu veux écrire la suite?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
796,2,20,4510087c-06c2-405d-9664-1f249efa6250,835,Navigator,0,c ca la suite ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
797,2,20,4510087c-06c2-405d-9664-1f249efa6250,836,Navigator,0,otal = 0     longueur = len(romain)     for i in range(longueur):         valeur_actuelle = VALEUR[romain[i]],positiveSentence,neutral,relatedToProgramming_relatedToTask,correctResponse,neutral
798,2,20,4510087c-06c2-405d-9664-1f249efa6250,837,Driver,0,tu préfères pas écrire?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
799,2,20,4510087c-06c2-405d-9664-1f249efa6250,838,Navigator,0,romain c quoi?,question,neutral,relatedToProgramming_notRelatedToTask,askingForHelp,question
800,2,20,4510087c-06c2-405d-9664-1f249efa6250,839,Driver,0,nn tkt j essayais juste un truc ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
801,2,20,4510087c-06c2-405d-9664-1f249efa6250,840,Navigator,0,ok,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
802,2,20,4510087c-06c2-405d-9664-1f249efa6250,841,Driver,0,je comprend pas il y a un truc qui marche pas tu veux pas écrire ? ,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
803,2,20,4510087c-06c2-405d-9664-1f249efa6250,842,Navigator,0,ok j'essaie un truc,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
804,2,20,4510087c-06c2-405d-9664-1f249efa6250,843,Driver,0,non enfaite je sais pas comment faire,negativeSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
805,2,20,4510087c-06c2-405d-9664-1f249efa6250,844,Navigator,0,pas grave on met finir l activité ,positiveSentence,neutral,notRelatedToProgramming_Other,motivationnalFeedback,neutral
806,2,20,4510087c-06c2-405d-9664-1f249efa6250,845,Driver,0,ok c bon,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
807,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,846,Navigator,0,je m'ennuie bruh,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
808,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,847,Driver,0,tu veux écrire ?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
809,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,848,Navigator,0,Bah t'es déjà dans ton truc écoute,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
810,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,849,Driver,0,oui mais ça te fera un peu passer le temps XD,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
811,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,850,Navigator,0,nan tkt continue X),positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
812,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,851,Navigator,0,T'as quasiment fini de toute façon,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
813,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,852,Driver,0,ok ok xD,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
814,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,853,Driver,0,ça devrait être bon là,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
815,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,854,Navigator,0,Pourquoi t'as mis un 3e else? Il va jamais être utilisé,question,positiveTone,relatedToProgramming_relatedToTask,askingForHelp,neutral
816,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,855,Driver,0,"si, il sera utilisé quand on sera sur le dernier caractère",positiveSentence,positiveTone,relatedToProgramming_relatedToTask,correctResponse,neutral
817,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,856,Navigator,0,Ah ouais c'est vrai,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
818,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,857,Navigator,0,mais par contre t'as oublié de return,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,errors,neutral
819,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,858,Navigator,0,on peut pas voir la réponse,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
820,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,859,Driver,0,c'est pas faux,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
821,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,860,Navigator,0,C'est pas bon,negativeSentence,negativeTone,relatedToProgramming_relatedToTask,responseValidity,neutral
822,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,861,Driver,0,je vois ça,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
823,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,862,Driver,0,la c'est bon,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,correctResponse,neutral
824,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,863,Driver,0,je crois,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
825,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,864,Navigator,0,Nope,neutral,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
826,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,865,Navigator,0,"Je t'avoue que je vois pas l'utilité de la variable déjà_traitée, vu que le for parcours tout les indices et regarde toujours celui qui est à droite",positiveSentence,positiveTone,relatedToProgramming_notRelatedToTask,taskKnowledge,neutral
827,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,866,Driver,0,"mais quand tu fais la soustraction, le caractère suivant est déjà traité",positiveSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,neutral
828,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,867,Navigator,0,Ah ouais je vois,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
829,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,868,Driver,0,"c'est ma version finale, si tu vois une erreur je prens",positiveSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
830,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,869,Navigator,0,toujours la même erreur,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
831,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,870,Driver,0,laquelle ?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
832,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,871,Navigator,0,bah IndexError,neutral,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
833,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,872,Navigator,0,je suis en train d'analyser le code là,positiveSentence,positiveTone,relatedToProgramming_notRelatedToTask,taskKnowledge,neutral
834,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,873,Driver,0,j'ai pas l'erreur moi,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
835,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,874,Navigator,0,"Ah d'accord, ca met ""string index out of range""",positiveSentence,positiveTone,relatedToProgramming_relatedToTask,responseValidity,neutral
836,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,875,Driver,0,tu fais quoi comme appel ?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
837,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,876,Navigator,0,"decimal(""XVI"")",neutral,positiveTone,relatedToProgramming_notRelatedToTask,conceptKnowledge,neutral
838,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,877,Driver,0,ca marche pour moi,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
839,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,878,Navigator,0,wtf,neutral,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
840,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,879,Driver,0,tu as rajoute ce que j'ai selectionne ?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
841,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,880,Navigator,0,att on est d'accord que dans la console je suis juste censé écrire le nom de la fonction avec la chaine de caractère nan?,question,positiveTone,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
842,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,881,Driver,0,oui,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
843,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,882,Driver,0,mais faut faire une première execution pour que ça marche,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,howToProceed,neutral
844,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,883,Navigator,0,bruh ca dit que decimal n'est pas défini,negativeSentence,negativeTone,relatedToProgramming_notRelatedToTask,errors,neutral
845,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,884,Navigator,0,ahhhh att,neutral,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
846,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,885,Navigator,0,ouais c'est bon,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
847,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,886,Navigator,0,ca marche,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
848,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,887,Driver,0,je finis l'activité ?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
849,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,888,Navigator,0,att je teste d'autres nombres,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
850,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,889,Navigator,0,ouais c'est bon tu peux finir,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
851,2,24,4a702db4-1454-45c3-8eb6-8804b5d27a06,890,Driver,0,ok ok,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
852,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,891,Navigator,0,tu écris vite dit donc :),positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
853,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,892,Navigator,0,"pile.pop() est mal indenté, il doit être en dehors de la if",positiveSentence,positiveTone,relatedToProgramming_relatedToTask,correctResponse,neutral
854,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,893,Driver,0,voilà,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
855,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,894,Navigator,0,ok,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
856,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,895,Navigator,0,"'Nouvelle Exécution' ======== OUVRANT = '({[<' FERMANT = ')}]>' paires = {')': '(', '}': '{', ']': '[', '>': '<'} pile = []  def bien_parenthesee(chaine):     for char in chaine:         if char in OUVRANT:             pile.append(char)         elif char in FERMANT:             if not pile or pile[-1] != paires[char]:                 return False             pile.pop()      return not pile ========",neutral,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
857,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,896,Navigator,0,"quand je tape ça print(bien_parenthesee(""(2+4)*7))",question,neutral,relatedToProgramming_relatedToTask,askingForHelp,neutral
858,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,897,Navigator,0,"ça remetOUVRANT = '({[<' FERMANT = ')}]>' paires = {')': '(', '}': '{', ']': '[', '>': '<'} pile = []  def bien_parenthesee(chaine):     for char in chaine:         if char in OUVRANT:             pile.append(char)         elif char in FERMANT:             if not pile or pile[-1] != paires[char]:                 return False             pile.pop()      return not pile ========",neutral,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
859,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,898,Navigator,0,?,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
860,2,25,4d865ad8-4438-4f0f-b6c1-3d6603772aa4,899,Navigator,0,...?,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
861,2,26,5187f4f1-9252-40d9-9703-64f337fd57cb,900,Driver,0,t la ,neutral,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
862,2,26,5187f4f1-9252-40d9-9703-64f337fd57cb,901,Driver,0,t la ,neutral,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
863,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,902,Driver,0,Bonjour,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
864,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,903,Driver,0,Demande pour que je te tonne l'accès ,imperativeSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
865,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,904,Navigator,0,Bonjour ok ,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
866,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,905,Driver,0,c'est normal j'arrive pas à executer le prgramme ?,negativeSentence,negativeTone,relatedToProgramming_notRelatedToTask,errors,neutral
867,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,906,Driver,0,programme*,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
868,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,907,Navigator,0,Essaye de effacer a droite puis tu execute,imperativeSentence,positiveTone,relatedToProgramming_relatedToTask,howToProceed,neutral
869,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,908,Driver,0,ça fait rien,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
870,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,909,Navigator,0,Tu arrives pas a affiché ou le programme n'affiche pas le resultat ?,question,neutral,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
871,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,910,Driver,0,il faut afficher auoi enfaite pour avoir la réponse ?,question,neutral,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
872,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,911,Driver,0,quoi*,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
873,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,912,Driver,0,il faut faire quel test plutôt ,question,neutral,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
874,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,913,Navigator,0,Print,neutral,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
875,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,914,Driver,0,ouais mais print quoi ??,question,neutral,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
876,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,915,Navigator,0,demande l'accèes,imperativeSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
877,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,916,Driver,0,ça affiche rien ,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
878,2,27,531c5ae6-2c81-4b2b-add8-ef969f70aed4,917,Driver,0,demandes l'accès stp,imperativeSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
879,2,28,54ed402b-7ce2-4040-9b34-59554dd42258,918,Navigator,0,Salut,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
880,2,28,54ed402b-7ce2-4040-9b34-59554dd42258,919,Navigator,0,Tu es là ??,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
881,2,29,56d127f3-6263-464f-82ab-25f53e86206b,920,Navigator,0,t'es un rapide toi x),positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
882,2,29,56d127f3-6263-464f-82ab-25f53e86206b,921,Navigator,0,"j'ai tester , ya une erreur ",positiveSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
883,2,29,56d127f3-6263-464f-82ab-25f53e86206b,922,Navigator,0,"Cell In[29], line 3       1 def bien_parenthesee(texte):       2     parantheses = [] ----> 3     for i in texte:       4         if i == ""("":       5             parantheses.append(""("")  TypeError: 'int' object is not iterable",positiveSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,neutral
884,2,29,56d127f3-6263-464f-82ab-25f53e86206b,923,Navigator,0,"ta mis ""if i"" ",positiveSentence,positiveTone,relatedToProgramming_relatedToTask,correctResponse,neutral
885,2,29,56d127f3-6263-464f-82ab-25f53e86206b,924,Navigator,0,"c'est pas ""if texte"" plustot ?",question,positiveTone,relatedToProgramming_relatedToTask,howToProceed,neutral
886,2,29,56d127f3-6263-464f-82ab-25f53e86206b,925,Navigator,0,plutot*,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
887,2,29,56d127f3-6263-464f-82ab-25f53e86206b,926,Driver,0,non texte c'est ce qui est pris en entrée i c'est chaque élément de texte pris individuelement,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,neutral
888,2,29,56d127f3-6263-464f-82ab-25f53e86206b,927,Navigator,0,"ah d'accord , j'ai rien dit ",positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
889,2,29,56d127f3-6263-464f-82ab-25f53e86206b,928,Navigator,0,"désolé de ne pas être d'une grande aide , j'ai pas vraiment d'idée pour celui la ",positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
890,2,29,56d127f3-6263-464f-82ab-25f53e86206b,929,Driver,0,"C'est pas grave, la normalement c'est bon.",positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
891,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,930,Navigator,0,Salut,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
892,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,931,Driver,0,salut,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
893,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,932,Driver,0,tu peut prendre la main ,positiveSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,imperativeSentence
894,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,933,Navigator,0,Tu as fini?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,question
895,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,934,Driver,0,Non le code ne fonctionne pas,negativeSentence,negativeTone,relatedToProgramming_relatedToTask,responseValidity,neutral
896,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,935,Navigator,0,"d,accod",neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
897,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,936,Driver,0,Ta pas une solution?,question,positiveTone,relatedToProgramming_relatedToTask,askingForHelp,question
898,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,937,Navigator,0,non je ne sait pas comment faire,negativeSentence,negativeTone,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
899,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,938,Driver,0,Ok on fait finir,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
900,2,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,939,Navigator,0,ok,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
901,2,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,940,Navigator,0,si tu veux la main moi je test sur ma machine,negativeSentence,positiveTone,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
902,2,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,941,Navigator,0,si tu veux la main moi je test sur ma machine,negativeSentence,positiveTone,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
903,2,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,942,Navigator,0,si tu veux la main moi je test sur ma machine,negativeSentence,positiveTone,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
904,2,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,943,Navigator,0,si tu veux la main moi je test sur ma machine,negativeSentence,positiveTone,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
905,2,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,944,Driver,0,T’es où ?,positiveSentence,positiveTone,notRelatedToProgramming_relativeToRoles,askingForHelp,question
906,2,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,945,Navigator,0,millieu,positiveSentence,positiveTone,notRelatedToProgramming_Other,responseValidity,neutral
907,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,946,Driver,0,tu veux prendre la main? ,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,question
908,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,947,Navigator,0,"je ne sais pas coder, je dis les choses -_-'",negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
909,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,948,Driver,0,moi non plus -_-,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
910,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,949,Navigator,0,on est deux alors,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
911,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,950,Driver,0,oui,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
912,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,951,Navigator,0,je sais pas par où commencer,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
913,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,952,Driver,0,moi aussi...,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
914,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,953,Driver,0,maintenant c'est toi qui a la main,positiveSentence,positiveTone,notRelatedToProgramming_Other,howToProceed,imperativeSentence
915,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,954,Navigator,0,je vois à peu près comment faire mais comment le coder ? c'est une autre histoire,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
916,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,955,Driver,0,je sais pas du tout,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
917,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,956,Driver,0,la programmation c'est vraiment pas mon truc,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
918,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,957,Navigator,0,moi non plus,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
919,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,958,Navigator,0,"je comprends, mais je n'arrive jamais à coder",negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
920,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,959,Driver,0,j'te comprend,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
921,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,960,Driver,0,moi c'est pareil,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
922,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,961,Navigator,0,je sais pas quoi faire là...,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
923,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,962,Driver,0,tu veux reprendre la main ? ,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,question
924,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,963,Navigator,0,"pas vraiment, j'ai aucune idée de ce que j'écris en fait",negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
925,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,964,Driver,0,ben en sois on dirait que tu connais déjà plus de chose que moi,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
926,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,965,Navigator,0,peut-être ? J'en sais rien...,question,positiveTone,notRelatedToProgramming_Other,noFeedback,question
927,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,966,Navigator,0,je veux juste arrêter la programmation... je pensais pas en avoir sur un an au moins,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
928,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,967,Driver,0,"je te comprend totally, moi c'est pareil. ",positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
929,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,968,Driver,0,je trouve ça pas très utile pour ce qu'on fait,negativeSentence,negativeTone,notRelatedToProgramming_Other,noFeedback,neutral
930,2,32,62daea83-8ed7-4417-a56b-fe3db7b28365,969,Navigator,0,oui,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
