messageID,user,role,message,groupID,fileID,date,time,seanceID
923,184672.0,Navigator,"ta mis ""if i"" ",29,56d127f3-6263-464f-82ab-25f53e86206b,2024-11-12,05:24:32,2
924,184672.0,Navigator,"c'est pas ""if texte"" plustot ?",29,56d127f3-6263-464f-82ab-25f53e86206b,2024-11-12,05:24:41,2
925,184672.0,Navigator,plutot*,29,56d127f3-6263-464f-82ab-25f53e86206b,2024-11-12,05:24:43,2
926,183707.0,Driver,non texte c'est ce qui est pris en entrée i c'est chaque élément de texte pris individuelement,29,56d127f3-6263-464f-82ab-25f53e86206b,2024-11-12,05:26:04,2
927,184672.0,Navigator,"ah d'accord , j'ai rien dit ",29,56d127f3-6263-464f-82ab-25f53e86206b,2024-11-12,05:26:54,2
928,184672.0,Navigator,"désolé de ne pas être d'une grande aide , j'ai pas vraiment d'idée pour celui la ",29,56d127f3-6263-464f-82ab-25f53e86206b,2024-11-12,05:27:26,2
929,183707.0,Driver,"C'est pas grave, la normalement c'est bon.",29,56d127f3-6263-464f-82ab-25f53e86206b,2024-11-12,05:37:20,2
930,188042.0,Navigator,Salut,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,06:45:05,2
931,93709.0,Driver,salut,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,06:45:29,2
932,93709.0,Driver,tu peut prendre la main ,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,06:46:27,2
933,93709.0,Navigator,Tu as fini?,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,07:07:59,2
934,188042.0,Driver,Non le code ne fonctionne pas,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,07:09:14,2
935,93709.0,Navigator,"d,accod",30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,07:09:55,2
936,188042.0,Driver,Ta pas une solution?,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,07:10:22,2
937,93709.0,Navigator,non je ne sait pas comment faire,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,07:11:41,2
938,188042.0,Driver,Ok on fait finir,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,07:12:41,2
939,93709.0,Navigator,ok,30,5fde6c26-d9d2-4d23-a6cc-2f1d813775a4,2024-11-13,07:13:20,2
940,193887.0,Navigator,si tu veut la main moi je test sur ma machine,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,2024-11-12,04:50:59,2
941,193887.0,Navigator,si tu veut la main moi je test sur ma machine,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,2024-11-12,04:51:07,2
942,193887.0,Navigator,si tu veut la main moi je test sur ma machine,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,2024-11-12,04:54:11,2
943,193887.0,Navigator,si tu veut la main moi je test sur ma machine,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,2024-11-12,04:54:22,2
944,184682.0,Driver,T’es où ?,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,2024-11-12,04:57:30,2
945,193887.0,Navigator,millieu,31,61e94d8d-a7a6-426c-b9eb-1e8a97545d17,2024-11-12,04:57:58,2
946,187907.0,Driver,tu veux prendre la main? ,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:22:12,2
947,193037.0,Navigator,"je ne sais pas coder, je dis les choses -_-'",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:22:29,2
948,187907.0,Driver,moi non plus -_-,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:22:57,2
949,193037.0,Navigator,on est deux alors,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:23:05,2
950,187907.0,Driver,oui,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:23:10,2
951,193037.0,Navigator,je sais pas par où commencer,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:23:33,2
952,187907.0,Driver,moi aussi...,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:24:13,2
953,187907.0,Driver,maintenant c'est toi qui a la main,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:33:32,2
954,193037.0,Navigator,je vois à peu près comment faire mais comment le coder ? c'est une autre histoire,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:35:49,2
955,187907.0,Driver,je sais pas du tout,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:37:32,2
956,187907.0,Driver,la programmation c'est vraiment pas mon truc,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:38:50,2
957,193037.0,Navigator,moi non plus,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:38:56,2
958,193037.0,Navigator,"je comprends, mais je n'arrive jamais à coder",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:39:07,2
959,187907.0,Driver,j'te comprend,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:39:46,2
960,187907.0,Driver,moi c'est pareil,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:40:16,2
961,193037.0,Navigator,je sais pas quoi faire là...,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:40:41,2
962,187907.0,Driver,tu veux reprendre la main ? ,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:40:43,2
963,193037.0,Navigator,"pas vraiment, j'ai aucune idée de ce que j'écris en fait",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:41:06,2
964,187907.0,Driver,ben en sois on dirait que tu connais déjà plus de chose que moi,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:41:49,2
965,193037.0,Navigator,peut-être ? J'en sais rien...,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:42:30,2
966,193037.0,Navigator,je veux juste arrêter la programmation... je pensais pas en avoir sur un an au moins,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:43:03,2
967,187907.0,Driver,"je te comprend totalement, moi c'est pareil. ",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:43:34,2
968,187907.0,Driver,je trouve ça pas très utile pour ce qu'on fait,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:43:58,2
969,193037.0,Navigator,oui,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:44:04,2
970,193037.0,Navigator,"manipulation de logiciels, pourquoi pas mais prog ?",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:44:17,2
971,193037.0,Navigator,je vois pas... Y'a la L1 info pour ça,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:44:33,2
972,187907.0,Driver,tout a fait,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:45:18,2
973,187907.0,Driver,la programmation en maths c'est pas si utile que ça. ,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:46:39,2
974,187907.0,Driver,"certains trucs oui, mais pas le type de programmation qu'on fait actuellement",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:47:02,2
975,193037.0,Navigator,"ça peut, mais c'est pas nécessaire. Pourquoi pas en option ou spé pour ceux qui veulent mais bon...",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:47:21,2
976,187907.0,Driver,oui. en plus si ils mettent en option les gens qui viendraient seraient vraiment intéresser ,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:48:40,2
977,187907.0,Driver,"pas comme nous, lol",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:48:46,2
978,193037.0,Navigator,lol,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:48:50,2
979,193037.0,Navigator,ce sera la première fois que j'ai pas la moyenne,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:49:07,2
980,193037.0,Navigator,ça fait un peu mal à l'égo mais j'ai laissé tomber très vite,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:49:34,2
981,187907.0,Driver,"moi c'est pas la première fois, mais c'est quand même rare",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:50:32,2
982,187907.0,Driver,moi aussi j'ai laissé tomber,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:50:44,2
983,193037.0,Navigator,"au moins, je me dit que d'autres matières peuvent compenser",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:51:12,2
984,193037.0,Navigator,c'est coefficient 2 en plus,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:51:23,2
985,187907.0,Driver,moi c'est pas le cas,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:52:01,2
986,193037.0,Navigator,ah,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:52:24,2
987,187907.0,Driver,ouais,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:52:33,2
988,193037.0,Navigator,déso pour toi,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:52:52,2
989,187907.0,Driver,non y a pas de quoi d'être désolé. ,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:53:20,2
990,187907.0,Driver,je me suis rendu compte que j'aime pas ce que je fais,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:53:41,2
991,193037.0,Navigator,ah d'accord,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:53:53,2
992,187907.0,Driver,"mais ça fait quand même un peu ma a l'égo de voir les mauvaises notes, mais bon",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:54:10,2
993,193037.0,Navigator,"oui, c'est sûr",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:54:30,2
994,187907.0,Driver,oui,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:54:48,2
995,187907.0,Driver,"bon ben bye, ça a fait plaisir de discuter avec toi",32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:58:50,2
996,193037.0,Navigator,la même,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:59:02,2
997,193037.0,Navigator,bye,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:59:07,2
998,187907.0,Driver,bye,32,62daea83-8ed7-4417-a56b-fe3db7b28365,2024-11-13,07:59:12,2
999,182672.0,Navigator,T'es qui?,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:47:45,2
1000,182672.0,Navigator,3eme ranger a gauche en partant de davant,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:48:36,2
1001,182672.0,Navigator,4eme*,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:48:48,2
1002,182672.0,Navigator,kf?,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:50:41,2
1003,182672.0,Navigator,Commence nan,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:50:55,2
1004,198422.0,Driver,debout ,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:52:53,2
1005,182672.0,Navigator,tu es le gars en tee shirt rayer,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:53:36,2
1006,198422.0,Driver,moi je suis nul nul. vaut mieux que tu commencs,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:53:44,2
1007,198422.0,Driver,oui,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:53:53,2
1008,198422.0,Driver,toi te en shirt noir,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:54:30,2
1009,182672.0,Navigator,ouii ,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:54:47,2
1010,182672.0,Navigator,aze doonne moi les droit,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:54:57,2
1011,182672.0,Navigator,il faut t'accepte,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:55:07,2
1012,182672.0,Navigator,accepte ma demande,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:55:46,2
1013,182672.0,Navigator,je peut pas faire sinn,33,64d271ea-f6b7-47ad-8d97-7954943b957e,2024-11-13,06:55:53,2
1014,186677.0,Navigator,GARS ou peut expliqué la partie creole,35,6a6f66b5-f368-4fd9-8369-c01310fbac57,2024-11-12,05:29:46,2
1015,186677.0,Navigator,*la parti boucle,35,6a6f66b5-f368-4fd9-8369-c01310fbac57,2024-11-12,05:30:09,2
1016,184572.0,Driver,I l faut apprendre tes leçon mon gars,35,6a6f66b5-f368-4fd9-8369-c01310fbac57,2024-11-12,05:31:01,2
1017,190037.0,Navigator,yo,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:14:01,2
1018,186272.0,Driver,salut,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:14:14,2
1019,190037.0,Navigator,il faudrait mettre un fermant aussi non ?,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:20:38,2
1020,186272.0,Driver,enfaite la varaible ouvrant stock les fermants correspondant,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:21:18,2
1021,190037.0,Navigator,ok d'accord ,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:21:52,2
1022,186272.0,Driver,mais je vais faire l'inverse je pense que ce sera plus simple,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:22:52,2
1023,190037.0,Navigator,ouais c'est trés compliqué tout ça,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:23:17,2
1024,186272.0,Driver,"ca va, encore 2-3 lignes et c'est fini",36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:23:42,2
1025,190037.0,Navigator,bah je te laisse la main alors désolé de pas trop servir ,36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:24:18,2
1026,186272.0,Driver,"t'inquiete, apres si tu as des idées je prend",36,6f5b432a-f244-4111-adcb-a50dca404d9f,2024-11-12,05:24:45,2
1027,184672.0,Navigator,"I qui vaut 1, V qui vaut 5, X vaut 10, L vaut 50, C vaut 100 et M vaut 1000.",37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:27:13,2
1028,190547.0,Driver,merci,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:28:27,2
1029,190547.0,Driver,tu peux prendre la main la ?,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:30:07,2
1030,190547.0,Driver,je sais plus pour après,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:30:31,2
1031,184672.0,Navigator,je peut essayer mais chui pas sur perso,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:31:24,2
1032,190547.0,Navigator,ok ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:31:45,2
1033,184672.0,Driver,"si ta une idée , dit ",37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:35:45,2
1034,190547.0,Navigator,alors la ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:35:53,2
1035,184672.0,Driver,au cas ou x),37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:36:00,2
1036,190547.0,Navigator,le début je suis d accord ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:36:04,2
1037,190547.0,Navigator,mais après je sais pas,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:36:11,2
1038,190547.0,Navigator,def decimal(romain) :,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:37:53,2
1039,190547.0,Navigator,total = 0,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:38:05,2
1040,190547.0,Navigator,,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:38:05,2
1041,190547.0,Navigator,non j ai rien dit,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:38:26,2
1042,184672.0,Driver,les tableau vide ne marche pas ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:40:51,2
1043,184672.0,Driver,wtf,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:40:52,2
1044,190547.0,Navigator,aahahahhah,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:41:02,2
1045,190547.0,Navigator,bah tu la bien écris en plus,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:41:15,2
1046,184672.0,Driver,justement ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:41:20,2
1047,184672.0,Driver,c'est ça le problème ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:41:25,2
1048,190547.0,Navigator,je vois,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:41:31,2
1049,184672.0,Driver,je fait des teste sur visual studio code en même temps car ici c'est pas ouff,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:44:14,2
1050,190547.0,Navigator,ouais c est ce que je me disais ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:44:30,2
1051,190547.0,Navigator,car je te vois control c controle v,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:44:56,2
1052,190547.0,Navigator,le tab vide il marche toujours pas ?,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:45:20,2
1053,184672.0,Driver,si c bon,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:46:28,2
1054,190547.0,Navigator,la il reste a faire quoi concrètement ?,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:46:37,2
1055,184672.0,Driver,addition ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:48:01,2
1056,190547.0,Navigator,"Par exemple XIV vaut 14 : tout d'abord 10 est ajouté car X a une valeur supérieure à celle de I, puis on retranche 1 car I a une valeur inférieure à celle de V",37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:48:49,2
1057,184672.0,Driver,en gros oui,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:49:28,2
1058,190547.0,Navigator,j essaye,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:49:35,2
1059,190547.0,Navigator,jpp je vois ce que je dois faire,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:51:55,2
1060,190547.0,Navigator,"mais j arrive pas a l ""crire",37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:52:10,2
1061,190547.0,Navigator,écrire,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:52:13,2
1062,184672.0,Driver,comment ça ?,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:52:33,2
1063,190547.0,Navigator,attends j essaye un truc,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:52:45,2
1064,190547.0,Navigator,non ff,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:54:17,2
1065,190547.0,Navigator,tu veux la main ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:54:22,2
1066,190547.0,Navigator,?,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:54:25,2
1067,184672.0,Driver,vsy,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:55:45,2
1068,190547.0,Navigator,faut finir ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:56:43,2
1069,184672.0,Driver,yep bah go finir ,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:56:47,2
1070,190547.0,Navigator,vsy,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:56:50,2
1071,190547.0,Navigator,vsy merci,37,6f5c0f63-1ccb-467f-9786-c2fc972012eb,2024-11-12,04:57:02,2
1072,188092.0,Driver,Salut,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:22:03,2
1073,93709.0,Navigator,SALUT,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:22:31,2
1074,188092.0,Driver,Je vais copier-coller les parenthèses,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:23:09,2
1075,93709.0,Navigator,d'accord,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:23:31,2
1076,188092.0,Driver,Ensuite on devrait créer un dico des parenthèses ouvrantes qui dirige vers les fermantes,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:24:55,2
1077,188092.0,Driver,je te laisse faire ?,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:25:01,2
1078,93709.0,Navigator,je ne sais pas comment faire,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:25:56,2
1079,188092.0,Driver,tu veux que je leb,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:26:26,2
1080,188092.0,Driver,fasse ?,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:26:33,2
1081,188092.0,Driver,ou tu veux essayer ?,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:26:38,2
1082,93709.0,Navigator,oui,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:26:40,2
1083,93709.0,Navigator,que tu le fasse ,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:26:59,2
1084,188092.0,Driver,Oui je le fais ?,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:27:00,2
1085,188092.0,Driver,OK,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:27:04,2
1086,188092.0,Driver,pour commencer la fonction je propose de créer une liste vide et parcourir la chaine,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:29:42,2
1087,188092.0,Driver,dès qu'on trouve une parenthèse ouvrante on peut la mettre dans la liste,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:30:25,2
1088,188092.0,Driver,tu veux l'écrire ?,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:30:35,2
1089,93709.0,Navigator,oui si tu n y arrive plus,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:35:12,2
1090,93709.0,Driver,je ne c'est pas si c'est ça ou pas il faut verifier,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:43:53,2
1091,188092.0,Navigator,c'est super mais j'ai quelques petites améliorations,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:44:15,2
1092,188092.0,Driver,voilà qu'est-ce que tu en dis ?,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:47:42,2
1093,93709.0,Navigator,que c'est bon,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:48:33,2
1094,188092.0,Driver,on fait quelques tests ?,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:48:44,2
1095,93709.0,Navigator,oui mais tu peut le faire toi car je ne sait pas,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:50:13,2
1096,188092.0,Driver,ok il faut que tu prennes la main,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:50:31,2
1097,188092.0,Navigator,on dirait que c'est faux,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:52:28,2
1098,93709.0,Driver,tu a vue ou car je voit rien,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:52:51,2
1099,188092.0,Navigator,dans la colonne de droite je peux voir les tests que j'écris,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:53:42,2
1100,93709.0,Driver,moi je ne voit pas,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:54:19,2
1101,188092.0,Navigator,j'ai entré ([{<>}]) et ça me renvoie faux,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:54:56,2
1102,188092.0,Navigator,c'est pas nécessaire de vérifier que la pile n'est pas vide avant la fin,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:57:29,2
1103,188092.0,Driver,mais je ne vois pas ce qui pourrait être faux,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:57:53,2
1104,93709.0,Navigator,non je pense que tu as ecrit mal le test car tu a mis les singleton  a l'intrieur des acolade,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:59:22,2
1105,188092.0,Driver,c'est pas grave ça normalement,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:59:44,2
1106,93709.0,Navigator,moi je fait fini,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:59:49,2
1107,188092.0,Driver,d'ac,38,7be49845-01df-46cf-aa9e-1638dd5a8709,2024-11-13,07:59:58,2
1108,186697.0,Navigator,j'ecris quoi,39,7d7e0932-ac99-460c-8170-6fff5a812e1b,2024-11-13,06:47:41,2
1109,188487.0,Driver,regarde les consignes sur Moodle couillon,39,7d7e0932-ac99-460c-8170-6fff5a812e1b,2024-11-13,06:48:16,2
1110,186697.0,Navigator,travail la ,39,7d7e0932-ac99-460c-8170-6fff5a812e1b,2024-11-13,06:49:07,2
1111,186697.0,Navigator,pk t'as mis sa?,39,7d7e0932-ac99-460c-8170-6fff5a812e1b,2024-11-13,07:09:46,2
1112,186677.0,Navigator,té gars ou peu m'expliquer cette partie la,40,7f78db91-34e9-427d-b09d-757497aaf925,2024-11-12,04:42:22,2
1113,184572.0,Driver,yo ça marche quand tu execute  le programme,40,7f78db91-34e9-427d-b09d-757497aaf925,2024-11-12,04:53:46,2
1114,186677.0,Navigator,merci gars,40,7f78db91-34e9-427d-b09d-757497aaf925,2024-11-12,04:54:40,2
1115,186677.0,Driver,merci gars,40,7f78db91-34e9-427d-b09d-757497aaf925,2024-11-12,05:21:15,2
1116,193872.0,Driver,t'es qui? ,41,85fe73f1-7e63-4ba1-8d53-8422fedb3b4f,2024-11-13,06:49:16,2
1117,193872.0,Driver,"désolée je reprends gentiment. bonjour j'espère que tu vas bien, où es-tu placé dans la salle ? :)",41,85fe73f1-7e63-4ba1-8d53-8422fedb3b4f,2024-11-13,06:57:58,2
1118,102817.0,Navigator,oui je vais bien,41,85fe73f1-7e63-4ba1-8d53-8422fedb3b4f,2024-11-13,06:59:50,2
1119,193872.0,Driver,d'accord et tu es ou? ,41,85fe73f1-7e63-4ba1-8d53-8422fedb3b4f,2024-11-13,07:03:38,2
1120,102817.0,Navigator,je suis sur la 4émé table à droite,41,85fe73f1-7e63-4ba1-8d53-8422fedb3b4f,2024-11-13,07:05:25,2
1121,193872.0,Driver,d'accord ,41,85fe73f1-7e63-4ba1-8d53-8422fedb3b4f,2024-11-13,07:08:27,2
1122,158569.0,Navigator,ça va ?,42,8a1163c8-c325-4153-9374-1a75de1ed85d,2024-11-12,04:45:57,2
